Date,Temperature,Precipitation,Humidity,Visibility,WindSpeed
2017-02-13 11:00:00,7.222222222222222,0.0,27.0,10.0,4.827
2017-02-13 12:00:00,7.777777777777778,0.0,26.0,10.0,0.0
2017-02-13 13:00:00,8.88888888888889,0.0,23.5,9.969999999999999,2.4135
2017-02-13 14:00:00,10.0,0.0,19.0,10.0,0.0
2017-02-13 15:00:00,10.0,0.0,17.0,10.0,4.827
2017-02-13 16:00:00,10.277777777777779,0.0,17.5,9.969999999999999,2.4135
2017-02-13 17:00:00,10.0,0.0,19.0,10.0,0.0
2017-02-13 18:00:00,8.88888888888889,0.0,19.0,10.0,4.827
2017-02-13 19:00:00,8.055555555555555,0.0,22.5,9.969999999999999,4.827
2017-02-13 20:00:00,6.111111111111111,0.0,32.0,10.0,0.0
2017-02-13 21:00:00,6.111111111111111,0.0,34.0,10.0,4.827
2017-02-13 22:00:00,5.833333333333333,0.0,37.5,9.969999999999999,2.4135
2017-02-13 23:00:00,6.111111111111111,0.0,42.0,10.0,8.045
2017-02-14 00:00:00,6.666666666666667,0.0,34.0,10.0,0.0
2017-02-14 01:00:00,6.388888888888889,0.0,35.5,9.969999999999999,0.0
2017-02-14 02:00:00,5.555555555555555,0.0,40.0,10.0,0.0
2017-02-14 03:00:00,5.0,0.0,47.0,10.0,4.827
2017-02-14 04:00:00,5.555555555555555,0.0,44.5,9.969999999999999,2.4135
2017-02-14 05:00:00,5.555555555555555,0.0,41.0,10.0,0.0
2017-02-14 06:00:00,5.555555555555555,0.0,41.0,10.0,12.872
2017-02-14 07:00:00,5.555555555555555,0.0,41.0,9.969999999999999,10.4585
2017-02-14 08:00:00,6.666666666666667,0.0,37.0,10.0,12.872
2017-02-14 09:00:00,7.222222222222222,0.0,37.0,10.0,12.872
2017-02-14 10:00:00,8.055555555555555,0.0,35.5,9.969999999999999,14.481
2017-02-14 11:00:00,9.444444444444445,0.0,35.0,10.0,9.654
2017-02-14 12:00:00,12.222222222222221,0.0,33.0,10.0,17.698999999999998
2017-02-14 13:00:00,12.222222222222221,0.0,34.0,9.969999999999999,20.916999999999998
2017-02-14 14:00:00,13.333333333333334,0.0,32.0,10.0,25.744
2017-02-14 15:00:00,13.333333333333334,0.0,32.0,10.0,17.698999999999998
2017-02-14 16:00:00,12.777777777777779,0.0,33.5,9.969999999999999,20.916999999999998
2017-02-14 17:00:00,11.11111111111111,0.0,40.0,10.0,24.134999999999998
2017-02-14 18:00:00,10.0,0.0,50.0,10.0,17.698999999999998
2017-02-14 19:00:00,9.722222222222221,0.0,52.5,9.969999999999999,16.8945
2017-02-14 20:00:00,8.333333333333334,0.0,59.0,10.0,16.09
2017-02-14 21:00:00,7.777777777777778,0.0,58.0,10.0,14.481
2017-02-14 22:00:00,7.5,0.0,58.0,9.969999999999999,14.481
2017-02-14 23:00:00,6.666666666666667,0.0,60.0,10.0,17.698999999999998
2017-02-15 00:00:00,6.666666666666667,0.0,60.0,10.0,12.872
2017-02-15 01:00:00,6.388888888888889,0.0,62.5,9.969999999999999,13.6765
2017-02-15 02:00:00,5.555555555555555,0.0,71.0,10.0,12.872
2017-02-15 03:00:00,4.444444444444445,0.0,77.0,10.0,12.872
2017-02-15 04:00:00,4.722222222222222,0.0,73.5,9.969999999999999,13.6765
2017-02-15 05:00:00,4.444444444444445,0.0,63.0,10.0,11.263
2017-02-15 06:00:00,4.444444444444445,0.0,60.0,10.0,17.698999999999998
2017-02-15 07:00:00,4.166666666666667,0.0,60.0,9.969999999999999,22.526
2017-02-15 08:00:00,3.888888888888889,0.0,62.0,10.0,25.744
2017-02-15 09:00:00,5.555555555555555,0.0,45.0,10.0,25.744
2017-02-15 10:00:00,5.833333333333333,0.0,41.0,9.969999999999999,25.744
2017-02-15 11:00:00,6.666666666666667,0.0,31.0,10.0,16.09
2017-02-15 12:00:00,8.333333333333334,0.0,30.0,10.0,12.872
2017-02-15 13:00:00,8.61111111111111,0.0,28.5,9.969999999999999,20.1125
2017-02-15 14:00:00,8.88888888888889,0.0,27.0,10.0,16.09
2017-02-15 15:00:00,8.88888888888889,0.0,24.0,10.0,20.917
2017-02-15 16:00:00,8.61111111111111,0.0,23.5,9.969999999999999,22.526
2017-02-15 17:00:00,7.222222222222222,0.0,22.0,10.0,25.744
2017-02-15 18:00:00,5.0,0.0,29.0,10.0,20.917
2017-02-15 19:00:00,4.722222222222222,0.0,31.0,9.969999999999999,19.308
2017-02-15 20:00:00,2.7777777777777777,0.0,39.0,10.0,11.263
2017-02-15 21:00:00,2.7777777777777777,0.0,41.0,10.0,12.872
2017-02-15 22:00:00,2.5,0.0,42.5,9.969999999999999,12.872
2017-02-15 23:00:00,2.2222222222222223,0.0,44.0,10.0,12.872
2017-02-16 00:00:00,0.5555555555555556,0.0,49.0,10.0,9.654
2017-02-16 01:00:00,0.5555555555555556,0.0,49.0,9.969999999999999,9.654
2017-02-16 02:00:00,0.5555555555555556,0.0,49.0,10.0,8.045
2017-02-16 03:00:00,1.1111111111111112,0.0,50.0,10.0,11.263
2017-02-16 04:00:00,1.3888888888888888,0.0,50.0,9.969999999999999,11.263
2017-02-16 05:00:00,1.6666666666666667,0.0,50.0,10.0,11.263
2017-02-16 06:00:00,1.1111111111111112,0.0,52.0,10.0,11.263
2017-02-16 07:00:00,1.1111111111111112,0.0,52.0,9.969999999999999,12.872
2017-02-16 08:00:00,2.2222222222222223,0.0,48.0,10.0,12.872
2017-02-16 09:00:00,2.7777777777777777,0.0,46.0,10.0,12.872
2017-02-16 10:00:00,4.166666666666666,0.0,39.5,9.969999999999999,12.067499999999999
2017-02-16 11:00:00,7.777777777777778,0.0,27.0,10.0,8.045
2017-02-16 12:00:00,9.444444444444445,0.0,25.0,10.0,12.872
2017-02-16 13:00:00,10.277777777777779,0.0,22.0,9.969999999999999,12.067499999999999
2017-02-16 14:00:00,11.11111111111111,0.0,20.0,10.0,14.481
2017-02-16 15:00:00,12.222222222222221,0.0,21.0,10.0,12.872
2017-02-16 16:00:00,12.222222222222221,0.0,21.5,9.969999999999999,12.067499999999999
2017-02-16 17:00:00,10.555555555555555,0.0,24.0,10.0,11.263
2017-02-16 18:00:00,10.0,0.0,26.0,10.0,12.872
2017-02-16 19:00:00,9.722222222222221,0.0,27.0,9.969999999999999,12.872
2017-02-16 20:00:00,8.88888888888889,0.0,30.0,10.0,11.263
2017-02-16 21:00:00,8.88888888888889,0.0,33.0,10.0,11.263
2017-02-16 22:00:00,8.61111111111111,0.0,34.5,9.969999999999999,11.263
2017-02-16 23:00:00,9.444444444444445,0.0,32.0,10.0,11.263
2017-02-17 00:00:00,9.444444444444445,0.0,32.0,10.0,11.263
2017-02-17 01:00:00,9.444444444444445,0.0,32.0,9.969999999999999,12.067499999999999
2017-02-17 02:00:00,9.444444444444445,0.0,35.0,10.0,16.09
2017-02-17 03:00:00,9.444444444444445,0.0,38.0,10.0,22.526
2017-02-17 04:00:00,9.444444444444445,0.0,38.5,9.969999999999999,23.3305
2017-02-17 05:00:00,8.88888888888889,0.0,44.0,10.0,17.698999999999998
2017-02-17 06:00:00,8.333333333333334,0.0,46.0,10.0,14.481
2017-02-17 07:00:00,8.333333333333334,0.0,47.0,9.969999999999999,13.6765
2017-02-17 08:00:00,10.0,0.0,44.0,10.0,16.09
2017-02-17 09:00:00,12.222222222222221,0.0,40.0,10.0,20.917
2017-02-17 10:00:00,13.88888888888889,0.0,36.0,9.969999999999999,17.699
2017-02-17 11:00:00,17.22222222222222,0.0,30.0,10.0,17.698999999999998
2017-02-17 12:00:00,18.88888888888889,0.0,27.0,10.0,20.917
2017-02-17 13:00:00,19.444444444444443,0.0,26.5,9.969999999999999,21.7215
2017-02-17 14:00:00,21.11111111111111,0.0,23.0,10.0,25.744
2017-02-17 15:00:00,21.666666666666668,0.0,23.0,10.0,22.526
2017-02-17 16:00:00,21.111111111111114,0.0,23.0,9.969999999999999,24.939500000000002
2017-02-17 17:00:00,19.444444444444443,0.0,24.0,10.0,16.09
2017-02-17 18:00:00,17.22222222222222,0.0,28.0,10.0,14.481
2017-02-17 19:00:00,16.666666666666664,0.0,29.0,9.969999999999999,12.872
2017-02-17 20:00:00,15.0,0.0,31.0,10.0,11.263
2017-02-17 21:00:00,14.444444444444445,0.0,32.0,10.0,14.481
2017-02-17 22:00:00,13.61111111111111,0.0,33.0,9.969999999999999,11.263
2017-02-17 23:00:00,12.222222222222221,0.0,37.0,10.0,8.045
2017-02-18 00:00:00,10.0,0.0,43.0,10.0,11.263
2017-02-18 01:00:00,9.444444444444445,0.0,44.5,9.969999999999999,10.4585
2017-02-18 02:00:00,8.88888888888889,0.0,48.0,10.0,9.654
2017-02-18 03:00:00,8.333333333333334,0.0,50.0,10.0,8.045
2017-02-18 04:00:00,8.333333333333334,0.0,50.0,9.969999999999999,10.4585
2017-02-18 05:00:00,11.11111111111111,0.0,45.0,10.0,4.827
2017-02-18 06:00:00,9.444444444444445,0.0,52.0,10.0,9.654
2017-02-18 07:00:00,9.722222222222221,0.0,51.0,9.969999999999999,7.2405
2017-02-18 08:00:00,12.777777777777779,0.0,45.0,10.0,12.872
2017-02-18 09:00:00,13.333333333333334,0.0,47.0,10.0,9.654
2017-02-18 10:00:00,14.444444444444445,0.0,44.5,9.969999999999999,12.067499999999999
2017-02-18 11:00:00,15.555555555555555,0.0,44.0,10.0,24.134999999999998
2017-02-18 12:00:00,16.11111111111111,0.0,43.0,10.0,20.917
2017-02-18 13:00:00,15.0,1.27,49.0,8.969999999999999,22.526
2017-02-18 14:00:00,12.222222222222221,2.54,72.0,7.0,16.09
2017-02-18 15:00:00,11.666666666666666,2.54,80.0,8.0,12.872
2017-02-18 16:00:00,11.666666666666666,2.54,81.5,7.23,11.263
2017-02-18 17:00:00,11.666666666666666,2.54,83.0,8.0,11.263
2017-02-18 18:00:00,11.11111111111111,2.54,86.0,6.0,14.481
2017-02-18 19:00:00,10.925925925925926,3.81,86.0,6.53,12.335666666666667
2017-02-18 20:00:00,10.555555555555555,6.35,87.5,6.0,4.827
2017-02-18 21:00:00,10.555555555555555,4.2333333333333325,86.0,6.5,9.654
2017-02-18 22:00:00,10.416666666666668,2.1166666666666663,86.75,6.3975,9.25175
2017-02-18 23:00:00,10.0,0.0,89.0,6.0,8.045
2017-02-19 00:00:00,10.555555555555555,0.0,86.0,6.0,8.581333333333333
2017-02-19 01:00:00,10.555555555555555,0.0,86.0,5.8975,9.654
2017-02-19 02:00:00,10.555555555555555,0.0,86.0,6.5,8.045
2017-02-19 03:00:00,10.555555555555555,0.0,86.0,7.0,11.263
2017-02-19 04:00:00,10.555555555555555,0.0,86.0,6.92,12.067499999999999
2017-02-19 05:00:00,10.555555555555555,0.0,86.0,6.0,10.4585
2017-02-19 06:00:00,10.555555555555555,0.0,89.0,3.0,0.0
2017-02-19 07:00:00,10.555555555555555,0.0,89.0,2.4933333333333336,5.363333333333333
2017-02-19 08:00:00,10.555555555555555,0.0,90.5,3.0,8.849499999999999
2017-02-19 09:00:00,11.666666666666666,0.0,86.0,5.0,9.654
2017-02-19 10:00:00,12.222222222222221,0.0,83.0,5.484999999999999,7.2405
2017-02-19 11:00:00,13.333333333333334,0.0,77.0,7.0,8.045
2017-02-19 12:00:00,13.88888888888889,0.0,73.0,7.0,10.4585
2017-02-19 13:00:00,14.166666666666666,0.0,73.0,4.6475,4.827
2017-02-19 14:00:00,15.0,0.0,69.0,7.0,4.827
2017-02-19 15:00:00,15.0,0.0,69.0,6.0,11.263
2017-02-19 16:00:00,14.722222222222221,0.0,69.5,6.295,10.4585
2017-02-19 17:00:00,13.333333333333334,0.0,72.0,7.0,8.045
2017-02-19 18:00:00,11.944444444444443,0.0,78.5,7.0,8.045
2017-02-19 19:00:00,11.11111111111111,0.0,83.0,5.92,4.0225
2017-02-19 20:00:00,9.444444444444445,0.0,86.0,5.0,0.0
2017-02-19 21:00:00,8.333333333333334,0.0,93.0,4.0,4.827
2017-02-19 22:00:00,8.055555555555555,0.0,91.0,3.365,2.4135
2017-02-19 23:00:00,6.851851851851852,0.0,95.0,2.3333333333333335,0.0
2017-02-20 00:00:00,6.111111111111111,0.0,92.2,2.9,0.0
2017-02-20 01:00:00,5.555555555555556,0.0,93.16666666666667,1.205,0.0
2017-02-20 02:00:00,5.185185185185185,0.0,92.66666666666667,0.16333333333333333,0.0
2017-02-20 03:00:00,5.0,0.0,93.0,0.0,0.0
2017-02-20 04:00:00,5.277777777777778,0.0,92.5,0.03,0.0
2017-02-20 05:00:00,5.0,0.0,93.0,0.12,0.0
2017-02-20 06:00:00,5.0,0.0,93.0,0.12,0.0
2017-02-20 07:00:00,5.0,0.0,93.0,0.06,0.0
2017-02-20 08:00:00,5.555555555555555,0.0,94.0,0.12,0.0
2017-02-20 09:00:00,6.805555555555555,0.0,94.0,0.6875,3.62025
2017-02-20 10:00:00,8.194444444444445,0.0,92.25,2.4975,2.4135
2017-02-20 11:00:00,13.88888888888889,0.0,69.0,6.0,4.827
2017-02-20 12:00:00,16.666666666666668,0.0,60.0,7.0,0.0
2017-02-20 13:00:00,18.88888888888889,0.0,52.0,8.42,6.436
2017-02-20 14:00:00,21.666666666666668,0.0,42.0,10.0,8.045
2017-02-20 15:00:00,22.77777777777778,0.0,38.0,10.0,8.045
2017-02-20 16:00:00,22.5,0.0,38.0,9.969999999999999,8.849499999999999
2017-02-20 17:00:00,21.11111111111111,0.0,38.0,10.0,9.654
2017-02-20 18:00:00,18.88888888888889,0.0,42.0,10.0,9.654
2017-02-20 19:00:00,18.333333333333336,0.0,43.5,9.969999999999999,11.263
2017-02-20 20:00:00,16.11111111111111,0.0,50.0,10.0,8.045
2017-02-20 21:00:00,15.555555555555555,0.0,52.0,10.0,4.827
2017-02-20 22:00:00,15.277777777777779,0.0,53.0,9.969999999999999,6.436
2017-02-20 23:00:00,15.555555555555555,0.0,50.0,10.0,4.827
2017-02-21 00:00:00,15.0,0.0,51.0,10.0,8.045
2017-02-21 01:00:00,14.722222222222221,0.0,52.0,9.969999999999999,8.045
2017-02-21 02:00:00,13.88888888888889,0.0,55.0,10.0,8.045
2017-02-21 03:00:00,13.333333333333334,0.0,57.0,10.0,9.654
2017-02-21 04:00:00,13.61111111111111,0.0,56.0,9.969999999999999,9.654
2017-02-21 05:00:00,13.333333333333334,0.0,57.0,10.0,4.827
2017-02-21 06:00:00,12.777777777777779,0.0,59.0,10.0,0.0
2017-02-21 07:00:00,12.5,0.0,61.5,9.469999999999999,0.0
2017-02-21 08:00:00,16.666666666666668,0.0,52.0,9.0,0.0
2017-02-21 09:00:00,18.88888888888889,0.0,45.0,10.0,17.698999999999998
2017-02-21 10:00:00,19.166666666666664,0.0,44.5,9.969999999999999,16.8945
2017-02-21 11:00:00,21.11111111111111,0.0,42.0,10.0,12.872
2017-02-21 12:00:00,21.666666666666668,0.0,42.0,9.0,8.045
2017-02-21 13:00:00,21.944444444444443,0.0,41.5,8.85,10.4585
2017-02-21 14:00:00,21.666666666666668,0.0,44.0,9.0,9.654
2017-02-21 15:00:00,22.22222222222222,0.0,43.0,9.0,11.263
2017-02-21 16:00:00,21.666666666666664,0.0,44.5,8.85,10.4585
2017-02-21 17:00:00,20.0,0.0,49.0,8.0,9.654
2017-02-21 18:00:00,20.555555555555557,0.0,49.0,10.0,17.698999999999998
2017-02-21 19:00:00,18.88888888888889,0.0,61.0,9.969999999999999,16.09
2017-02-21 20:00:00,17.22222222222222,0.0,70.0,10.0,17.698999999999998
2017-02-21 21:00:00,16.666666666666668,0.0,73.0,10.0,11.263
2017-02-21 22:00:00,16.38888888888889,0.0,75.5,9.469999999999999,11.263
2017-02-21 23:00:00,16.11111111111111,0.0,78.0,10.0,11.263
2017-02-22 00:00:00,15.74074074074074,0.0,79.33333333333333,8.333333333333334,9.654000000000002
2017-02-22 01:00:00,15.555555555555555,0.0,80.0,7.73,8.849499999999999
2017-02-22 02:00:00,15.185185185185185,0.0,82.0,8.333333333333334,8.581333333333333
2017-02-22 03:00:00,15.0,0.0,83.0,8.666666666666666,9.654
2017-02-22 04:00:00,15.0,0.0,82.75,8.115,11.263
2017-02-22 05:00:00,14.444444444444445,0.0,87.0,8.0,9.654
2017-02-22 06:00:00,14.444444444444445,0.0,87.0,7.0,9.654
2017-02-22 07:00:00,14.444444444444445,0.0,87.0,6.613333333333333,9.117666666666667
2017-02-22 08:00:00,15.0,0.0,83.0,6.0,9.654
2017-02-22 09:00:00,16.11111111111111,0.0,77.5,7.0,8.849499999999999
2017-02-22 10:00:00,17.5,0.0,72.5,7.92,9.654
2017-02-22 11:00:00,18.88888888888889,0.0,65.0,10.0,9.654
2017-02-22 12:00:00,20.0,0.0,61.0,10.0,9.654
2017-02-22 13:00:00,21.11111111111111,0.0,57.0,9.969999999999999,10.4585
2017-02-22 14:00:00,21.666666666666668,0.0,53.0,10.0,8.045
2017-02-22 15:00:00,22.22222222222222,0.0,52.0,10.0,16.09
2017-02-22 16:00:00,21.666666666666664,0.0,54.5,9.969999999999999,18.503500000000003
2017-02-22 17:00:00,20.555555555555557,0.0,59.0,10.0,16.09
2017-02-22 18:00:00,20.0,0.0,61.0,10.0,11.263
2017-02-22 19:00:00,20.0,0.0,62.0,9.969999999999999,10.4585
2017-02-22 20:00:00,19.444444444444443,0.0,66.0,10.0,9.654
2017-02-22 21:00:00,19.444444444444443,0.0,66.0,10.0,12.872
2017-02-22 22:00:00,18.888888888888886,0.0,68.0,9.969999999999999,12.872
2017-02-22 23:00:00,18.88888888888889,0.0,68.0,10.0,16.09
2017-02-23 00:00:00,18.333333333333332,0.0,70.0,10.0,14.481
2017-02-23 01:00:00,18.055555555555557,0.0,70.0,9.969999999999999,12.872
2017-02-23 02:00:00,16.666666666666668,0.0,75.0,10.0,11.263
2017-02-23 03:00:00,16.666666666666668,0.0,78.0,10.0,14.481
2017-02-23 04:00:00,16.666666666666668,0.0,78.0,9.969999999999999,12.067499999999999
2017-02-23 05:00:00,16.11111111111111,0.0,81.0,9.0,9.654
2017-02-23 06:00:00,16.11111111111111,0.0,81.0,9.0,0.0
2017-02-23 07:00:00,16.38888888888889,0.0,80.5,7.85,5.6315
2017-02-23 08:00:00,17.22222222222222,0.0,78.0,7.0,11.263
2017-02-23 09:00:00,18.333333333333332,0.0,73.0,8.0,16.09
2017-02-23 10:00:00,18.888888888888886,0.0,70.5,8.23,16.09
2017-02-23 11:00:00,19.72222222222222,0.0,66.5,10.0,19.308
2017-02-23 12:00:00,20.0,0.0,65.0,9.0,19.308
2017-02-23 13:00:00,20.0,0.0,65.0,9.566666666666666,16.09
2017-02-23 14:00:00,21.111111111111114,0.0,60.333333333333336,10.0,15.017333333333333
2017-02-23 15:00:00,21.11111111111111,0.0,59.0,10.0,16.09
2017-02-23 16:00:00,21.11111111111111,0.0,58.0,9.969999999999999,16.09
2017-02-23 17:00:00,21.11111111111111,0.0,59.0,10.0,14.481
2017-02-23 18:00:00,20.555555555555557,0.0,59.0,10.0,11.263
2017-02-23 19:00:00,20.0,0.0,61.0,9.969999999999999,12.872
2017-02-23 20:00:00,17.77777777777778,0.0,70.0,10.0,9.654
2017-02-23 21:00:00,16.666666666666668,0.0,75.0,10.0,11.263
2017-02-23 22:00:00,17.22222222222222,0.0,74.0,9.969999999999999,12.067499999999999
2017-02-23 23:00:00,16.666666666666668,0.0,75.0,10.0,12.872
2017-02-24 00:00:00,16.11111111111111,0.0,78.0,10.0,14.481
2017-02-24 01:00:00,15.833333333333332,0.0,78.0,9.969999999999999,14.481
2017-02-24 02:00:00,17.22222222222222,0.0,70.0,10.0,12.872
2017-02-24 03:00:00,17.77777777777778,0.0,68.0,10.0,14.481
2017-02-24 04:00:00,17.77777777777778,0.0,68.0,9.969999999999999,16.09
2017-02-24 05:00:00,15.555555555555555,0.0,78.0,10.0,14.481
2017-02-24 06:00:00,17.22222222222222,0.0,70.0,10.0,12.872
2017-02-24 07:00:00,17.22222222222222,0.0,71.5,9.969999999999999,19.308
2017-02-24 08:00:00,18.88888888888889,0.0,65.0,10.0,20.917
2017-02-24 09:00:00,21.666666666666668,0.0,57.0,10.0,27.353
2017-02-24 10:00:00,22.22222222222222,0.0,55.0,9.969999999999999,29.7665
2017-02-24 11:00:00,24.444444444444443,0.0,43.0,10.0,33.789
2017-02-24 12:00:00,25.555555555555557,0.0,39.0,10.0,41.834
2017-02-24 13:00:00,26.111111111111114,0.0,37.0,9.969999999999999,39.420500000000004
2017-02-24 14:00:00,27.22222222222222,0.0,33.0,10.0,37.007
2017-02-24 15:00:00,26.666666666666668,0.0,35.0,10.0,32.18
2017-02-24 16:00:00,26.111111111111114,0.0,36.0,9.969999999999999,29.7665
2017-02-24 17:00:00,25.0,0.0,39.0,10.0,35.397999999999996
2017-02-24 18:00:00,18.055555555555554,54.355999999999995,71.66666666666667,3.5416666666666665,31.911833333333334
2017-02-24 19:00:00,17.037037037037035,53.339999999999996,76.83333333333333,6.165,26.816666666666666
2017-02-24 20:00:00,18.333333333333332,0.0,70.0,10.0,16.09
2017-02-24 21:00:00,17.22222222222222,2.54,75.0,8.0,28.962
2017-02-24 22:00:00,14.629629629629632,1.27,64.66666666666667,9.153333333333334,30.034666666666666
2017-02-24 23:00:00,12.222222222222221,0.0,51.0,10.0,20.917
2017-02-25 00:00:00,11.666666666666666,0.0,64.0,10.0,14.481
2017-02-25 01:00:00,10.555555555555555,0.0,63.0,9.979999999999999,25.207666666666668
2017-02-25 02:00:00,8.333333333333334,0.0,48.0,10.0,24.134999999999998
2017-02-25 03:00:00,7.222222222222222,0.0,52.0,10.0,24.134999999999998
2017-02-25 04:00:00,7.222222222222222,0.0,53.0,9.969999999999999,25.744
2017-02-25 05:00:00,5.555555555555555,0.0,58.0,10.0,35.397999999999996
2017-02-25 06:00:00,5.0,0.0,55.0,10.0,24.134999999999998
2017-02-25 07:00:00,3.611111111111111,0.0,53.5,9.969999999999999,31.3755
2017-02-25 08:00:00,1.6666666666666667,0.0,52.0,10.0,33.789
2017-02-25 09:00:00,1.6666666666666667,0.0,54.0,10.0,32.18
2017-02-25 10:00:00,1.25,0.0,57.0,9.735,30.16875
2017-02-25 11:00:00,1.1111111111111112,0.0,56.0,10.0,28.962
2017-02-25 12:00:00,1.6666666666666667,0.0,52.0,10.0,32.18
2017-02-25 13:00:00,2.2222222222222223,0.0,50.0,9.969999999999999,28.962
2017-02-25 14:00:00,3.888888888888889,0.0,43.0,10.0,25.744
2017-02-25 15:00:00,4.444444444444445,0.0,41.0,10.0,24.134999999999998
2017-02-25 16:00:00,4.444444444444445,0.0,40.5,9.969999999999999,20.916999999999998
2017-02-25 17:00:00,3.3333333333333335,0.0,41.0,10.0,24.134999999999998
2017-02-25 18:00:00,2.7777777777777777,0.0,42.0,10.0,20.917
2017-02-25 19:00:00,2.5,0.0,42.0,9.969999999999999,19.308
2017-02-25 20:00:00,0.5555555555555556,0.0,49.0,10.0,12.872
2017-02-25 21:00:00,0.5555555555555556,0.0,49.0,10.0,14.481
2017-02-25 22:00:00,0.2777777777777778,0.0,49.5,9.969999999999999,12.067499999999999
2017-02-25 23:00:00,-0.5555555555555556,0.0,54.0,10.0,9.654
2017-02-26 00:00:00,-1.1111111111111112,0.0,56.0,10.0,12.872
2017-02-26 01:00:00,-1.3888888888888888,0.0,57.0,9.969999999999999,12.872
2017-02-26 02:00:00,-2.7777777777777777,0.0,61.0,10.0,11.263
2017-02-26 03:00:00,-2.2222222222222223,0.0,56.0,10.0,9.654
2017-02-26 04:00:00,-1.9444444444444446,0.0,55.0,9.969999999999999,7.2405
2017-02-26 05:00:00,-2.2222222222222223,0.0,56.0,10.0,4.827
2017-02-26 06:00:00,-2.7777777777777777,0.0,58.0,10.0,8.045
2017-02-26 07:00:00,-2.7777777777777777,0.0,60.5,9.969999999999999,4.0225
2017-02-26 08:00:00,0.0,0.0,54.0,10.0,11.263
2017-02-26 09:00:00,1.1111111111111112,0.0,46.0,10.0,8.045
2017-02-26 10:00:00,2.2222222222222223,0.0,41.5,9.969999999999999,9.654
2017-02-26 11:00:00,6.111111111111111,0.0,31.0,10.0,14.481
2017-02-26 12:00:00,7.222222222222222,0.0,26.0,10.0,17.698999999999998
2017-02-26 13:00:00,8.055555555555555,0.0,24.0,9.969999999999999,16.09
2017-02-26 14:00:00,10.555555555555555,0.0,21.0,10.0,8.045
2017-02-26 15:00:00,10.555555555555555,0.0,18.0,10.0,11.263
2017-02-26 16:00:00,10.277777777777779,0.0,19.5,9.969999999999999,14.480999999999998
2017-02-26 17:00:00,10.0,0.0,22.0,10.0,16.09
2017-02-26 18:00:00,9.444444444444445,0.0,25.0,10.0,14.481
2017-02-26 19:00:00,8.88888888888889,0.0,25.5,9.969999999999999,13.6765
2017-02-26 20:00:00,7.222222222222222,0.0,31.0,10.0,9.654
2017-02-26 21:00:00,6.666666666666667,0.0,32.0,10.0,8.045
2017-02-26 22:00:00,6.944444444444445,0.0,32.5,9.969999999999999,8.045
2017-02-26 23:00:00,7.222222222222222,0.0,34.0,10.0,8.045
2017-02-27 00:00:00,7.222222222222222,0.0,35.0,10.0,0.0
2017-02-27 01:00:00,7.777777777777779,0.508,37.0,9.969999999999999,8.045
2017-02-27 02:00:00,10.0,1.016,44.0,10.0,12.872
2017-02-27 03:00:00,9.444444444444445,1.524,50.0,10.0,16.09
2017-02-27 04:00:00,8.88888888888889,2.032,56.5,9.969999999999999,14.481
2017-02-27 05:00:00,7.777777777777778,2.54,71.0,8.0,11.263
2017-02-27 06:00:00,6.666666666666667,7.62,85.0,8.0,9.654
2017-02-27 07:00:00,6.666666666666667,2.54,85.0,7.73,10.4585
2017-02-27 08:00:00,7.222222222222222,1.27,86.0,10.0,9.654
2017-02-27 09:00:00,7.222222222222222,0.0,86.0,9.0,9.654
2017-02-27 10:00:00,7.444444444444445,2.54,86.0,6.94,11.263
2017-02-27 11:00:00,8.055555555555555,2.54,86.0,7.0,11.263
2017-02-27 12:00:00,9.444444444444445,1.27,80.0,10.0,0.0
2017-02-27 13:00:00,10.0,0.0,78.5,9.969999999999999,7.2405
2017-02-27 14:00:00,12.777777777777779,0.0,59.0,10.0,14.481
2017-02-27 15:00:00,14.444444444444445,0.0,48.0,10.0,11.263
2017-02-27 16:00:00,14.722222222222221,0.0,46.0,9.969999999999999,9.654
2017-02-27 17:00:00,15.0,0.0,44.0,10.0,11.263
2017-02-27 18:00:00,13.333333333333334,0.0,47.0,10.0,12.872
2017-02-27 19:00:00,12.5,0.0,49.5,9.969999999999999,11.263
2017-02-27 20:00:00,10.555555555555555,0.0,56.0,10.0,9.654
2017-02-27 21:00:00,10.0,0.0,57.0,10.0,9.654
2017-02-27 22:00:00,9.722222222222221,0.0,60.5,9.969999999999999,11.263
2017-02-27 23:00:00,10.0,0.0,66.0,10.0,16.09
2017-02-28 00:00:00,10.0,0.0,68.0,10.0,14.481
2017-02-28 01:00:00,9.444444444444445,0.0,72.5,9.969999999999999,12.872
2017-02-28 02:00:00,10.0,0.0,74.0,10.0,16.09
2017-02-28 03:00:00,11.11111111111111,3.81,75.0,10.0,20.917
2017-02-28 04:00:00,11.111111111111109,7.62,78.33333333333333,9.646666666666667,18.235333333333333
2017-02-28 05:00:00,10.925925925925926,13.97,83.0,9.0,13.408333333333333
2017-02-28 06:00:00,10.555555555555555,11.7475,86.0,10.0,9.654
2017-02-28 07:00:00,10.833333333333334,9.525,86.5,8.656666666666666,14.481
2017-02-28 08:00:00,11.777777777777777,16.51,83.0,3.6,13.837399999999999
2017-02-28 09:00:00,12.142857142857142,10.522857142857145,89.0,3.392857142857143,12.182428571428572
2017-02-28 10:00:00,13.395061728395062,21.40857142857143,90.44444444444444,4.693333333333333,15.732444444444447
2017-02-28 11:00:00,14.444444444444443,14.272380952380953,86.75,9.0,22.92825
